m, 438, 292, 1480488884516, 
m, 441, 295, 1480488884522, 
m, 445, 299, 1480488884531, 
m, 448, 303, 1480488884538, 
m, 450, 308, 1480488884547, 
m, 452, 313, 1480488884554, 
m, 454, 318, 1480488884563, 
m, 456, 324, 1480488884570, 
m, 458, 330, 1480488884579, 
m, 460, 341, 1480488884587, 
m, 460, 349, 1480488884595, 
m, 461, 359, 1480488884602, 
m, 461, 368, 1480488884611, 
m, 461, 378, 1480488884618, 
m, 461, 388, 1480488884628, 
m, 461, 397, 1480488884634, 
m, 461, 407, 1480488884643, 
m, 461, 412, 1480488884650, 
m, 459, 426, 1480488884661, 
m, 456, 435, 1480488884666, 
m, 455, 438, 1480488884680, 
m, 454, 445, 1480488884682, 
m, 452, 452, 1480488884690, 
m, 451, 458, 1480488884698, 
m, 450, 463, 1480488884706, 
m, 449, 467, 1480488884714, 
m, 448, 472, 1480488884722, 
m, 447, 477, 1480488884730, 
m, 447, 480, 1480488884738, 
m, 447, 484, 1480488884746, 
m, 447, 486, 1480488884755, 
m, 446, 489, 1480488884764, 
m, 446, 492, 1480488884771, 
m, 446, 494, 1480488884779, 
m, 446, 497, 1480488884787, 
m, 446, 498, 1480488884795, 
m, 446, 500, 1480488884802, 
m, 445, 502, 1480488884811, 
m, 445, 503, 1480488884818, 
m, 444, 504, 1480488884828, 
m, 443, 504, 1480488884845, 
m, 443, 506, 1480488885147, 
m, 445, 509, 1480488885155, 
m, 448, 514, 1480488885163, 
m, 450, 519, 1480488885172, 
m, 453, 524, 1480488885181, 
m, 457, 530, 1480488885187, 
m, 458, 533, 1480488885196, 
m, 462, 539, 1480488885203, 
m, 465, 544, 1480488885211, 
m, 468, 549, 1480488885219, 
m, 471, 555, 1480488885228, 
m, 473, 560, 1480488885236, 
m, 476, 565, 1480488885245, 
m, 478, 571, 1480488885252, 
m, 480, 575, 1480488885268, 
m, 482, 580, 1480488885277, 
m, 483, 584, 1480488885281, 
m, 484, 588, 1480488885284, 
m, 485, 589, 1480488885295, 
m, 486, 592, 1480488885301, 
m, 486, 595, 1480488885311, 
m, 486, 596, 1480488885316, 
m, 487, 597, 1480488885326, 
m, 487, 598, 1480488885332, 
m, 487, 599, 1480488885344, 
m, 487, 600, 1480488885347, 
m, 487, 601, 1480488885363, 
m, 487, 602, 1480488885379, 
m, 487, 603, 1480488885397, 
m, 490, 602, 1480488890958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
m, 511, 597, 1480488890990, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
m, 529, 594, 1480488891007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
m, 551, 591, 1480488891028, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 576, 589, 1480488891048, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 601, 585, 1480488891070, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 612, 583, 1480488891087, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 625, 579, 1480488891116, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 633, 576, 1480488891134, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 640, 574, 1480488891158, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 645, 572, 1480488891212, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 653, 572, 1480488891230, 0.0, 0.0, 0.5, 86.6, 0.0, 0.0, 0.4, -1.4, 0.4, 
m, 653, 585, 1480488892075, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 653, 648, 1480488899762, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -1.0, 0.1, 
m, 653, 932, 1480488900740, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.3, 0.1, 
m, 653, 928, 1480488903197, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 647, 914, 1480488903214, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 639, 902, 1480488903231, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 623, 887, 1480488903254, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 582, 863, 1480488903276, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 538, 847, 1480488903300, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 504, 839, 1480488903317, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 480, 836, 1480488903334, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 458, 834, 1480488903356, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 450, 834, 1480488903374, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 435, 834, 1480488903395, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 430, 836, 1480488903415, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 427, 839, 1480488903448, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 426, 841, 1480488903465, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 425, 843, 1480488903485, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 423, 848, 1480488903504, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
md, 422, 850, 1480488903693, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.0, 0.1, 
mu, 422, 850, 1480488903782, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.2, 0.1, 
m, 424, 850, 1480488904654, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -0.9, 0.1, 
m, 429, 850, 1480488904680, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -0.9, 0.1, 
m, 443, 851, 1480488904704, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 450, 852, 1480488904722, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 461, 856, 1480488904742, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 465, 857, 1480488904762, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 470, 859, 1480488904782, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 473, 861, 1480488904815, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 474, 861, 1480488904834, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 474, 862, 1480488904870, 0.0, 0.0, 0.4, 0.7, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 474, 863, 1480488905014, 0.0, 0.0, 0.4, 2.0, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 475, 863, 1480488905031, 0.0, 0.0, 0.4, 2.0, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 475, 864, 1480488905055, 0.0, 0.0, 0.4, 2.0, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 476, 864, 1480488905082, 0.0, 0.0, 0.4, 2.0, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 476, 865, 1480488905144, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.3, 0.1, 
m, 475, 865, 1480488906425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
m, 475, 866, 1480488906785, 0.2, 0.0, 0.3, 33.8, 0.0, 0.0, 0.2, 26.0, 8.6, 
m, 474, 867, 1480488906817, 0.2, 0.0, 0.3, 33.8, 0.0, 0.0, 0.2, 26.0, 8.6, 
m, 474, 868, 1480488906849, 0.2, 0.0, 0.3, 33.8, 0.0, 0.0, 0.2, 26.0, 8.6, 
m, 472, 869, 1480488906890, 0.2, 0.0, 0.3, 33.8, 0.0, 0.0, 0.2, 26.0, 8.6, 
m, 471, 871, 1480488906927, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 470, 873, 1480488906948, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 469, 874, 1480488906965, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 469, 875, 1480488906982, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 468, 877, 1480488907010, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 467, 879, 1480488907035, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 466, 882, 1480488907067, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 465, 884, 1480488907102, 0.0, 0.0, 0.2, 6.9, 0.0, 0.0, 0.3, 47.7, 0.5, 
m, 464, 885, 1480488907141, 0.0, 0.0, 0.4, 18.5, 0.0, 0.0, 0.2, -0.6, 0.1, 
m, 463, 885, 1480488908480, 0.0, 0.0, 0.7, 0.4, 0.0, 0.0, 1.0, 3.7, 1.1, 
m, 458, 885, 1480488908498, 0.0, 0.0, 0.7, 0.4, 0.0, 0.0, 1.0, 3.7, 1.1, 
m, 448, 885, 1480488908515, 0.0, 0.0, 0.7, 0.4, 0.0, 0.0, 1.0, 3.7, 1.1, 
m, 422, 885, 1480488908536, 0.0, 0.0, 0.7, 0.4, 0.0, 0.0, 1.0, 3.7, 1.1, 
m, 392, 887, 1480488908563, 0.0, 0.0, 0.7, 0.4, 0.0, 0.0, 1.0, 3.7, 1.1, 
m, 363, 894, 1480488908588, 0.0, 0.0, 0.7, 0.4, 0.0, 0.0, 1.0, 3.7, 1.1, 
m, 346, 902, 1480488908608, 0.0, 0.0, 0.7, 0.4, 0.0, 0.0, 1.0, 3.7, 1.1, 
m, 340, 905, 1480488908632, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 333, 910, 1480488908649, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 331, 913, 1480488908669, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 329, 916, 1480488908688, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 328, 920, 1480488908715, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 328, 925, 1480488908736, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 328, 927, 1480488908756, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 327, 934, 1480488908778, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 327, 939, 1480488908801, 0.0, 0.0, 0.7, 0.5, 0.0, 0.0, 0.9, 1.5, 0.9, 
m, 327, 942, 1480488908824, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 327, 946, 1480488908842, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 327, 949, 1480488908865, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 327, 951, 1480488908889, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 327, 954, 1480488908923, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 327, 957, 1480488908948, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 327, 959, 1480488908969, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 326, 963, 1480488908994, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 322, 966, 1480488909016, 0.0, 0.0, 0.9, 0.2, 0.0, 0.0, 1.3, -0.1, 1.6, 
m, 309, 975, 1480488909037, 0.0, 0.0, 0.7, 0.2, 0.0, 0.0, 0.7, -0.1, 0.6, 
m, 297, 983, 1480488909057, 0.0, 0.0, 0.7, 0.2, 0.0, 0.0, 0.7, -0.1, 0.6, 
m, 287, 989, 1480488909081, 0.0, 0.0, 0.7, 0.2, 0.0, 0.0, 0.7, -0.1, 0.6, 
m, 281, 992, 1480488909098, 0.0, 0.0, 0.7, 0.2, 0.0, 0.0, 0.7, -0.1, 0.6, 
m, 278, 994, 1480488909115, 0.0, 0.0, 0.7, 0.2, 0.0, 0.0, 0.7, -0.1, 0.6, 
m, 276, 996, 1480488909148, 0.0, 0.0, 0.7, 0.2, 0.0, 0.0, 0.7, -0.1, 0.6, 
m, 274, 996, 1480488909866, 0.0, 0.0, 0.3, 0.5, 0.0, 0.0, 0.2, -2.9, 0.1, 
m, 272, 995, 1480488909890, 0.0, 0.0, 0.3, 0.5, 0.0, 0.0, 0.2, -2.9, 0.1, 
m, 269, 993, 1480488909920, 0.0, 0.0, 0.3, 0.5, 0.0, 0.0, 0.2, -2.9, 0.1, 
m, 267, 991, 1480488909939, 0.0, 0.0, 0.3, 0.5, 0.0, 0.0, 0.2, -2.9, 0.1, 
m, 265, 990, 1480488909964, 0.0, 0.0, 0.3, 0.5, 0.0, 0.0, 0.2, -2.9, 0.1, 
m, 264, 988, 1480488909997, 0.0, 0.0, 0.3, 0.5, 0.0, 0.0, 0.2, -2.9, 0.1, 
m, 263, 986, 1480488910022, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -1.8, 0.1, 
md, 262, 981, 1480488910323, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.1, 0.1, 
mu, 262, 981, 1480488910435, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.1, 0.1, 
m, 262, 980, 1480488911754, 0.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.2, -1.3, 0.1, 
m, 266, 973, 1480488911778, 0.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.2, -1.3, 0.1, 
m, 274, 962, 1480488911802, 0.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.2, -1.3, 0.1, 
m, 283, 953, 1480488911825, 0.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.2, -1.3, 0.1, 
m, 288, 948, 1480488911845, 0.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.2, -1.3, 0.1, 
m, 295, 940, 1480488911866, 0.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.2, -1.3, 0.1, 
m, 299, 936, 1480488911887, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 306, 930, 1480488911906, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 309, 928, 1480488911925, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 314, 924, 1480488911948, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 320, 920, 1480488911970, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 326, 917, 1480488912004, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 332, 914, 1480488912021, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 337, 912, 1480488912042, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 343, 911, 1480488912066, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 346, 911, 1480488912085, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.4, 0.1, 
m, 351, 911, 1480488912114, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 359, 911, 1480488912138, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 365, 913, 1480488912166, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 369, 917, 1480488912188, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 371, 919, 1480488912210, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 373, 923, 1480488912235, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 373, 925, 1480488912253, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 374, 930, 1480488912274, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 375, 936, 1480488912298, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 375, 939, 1480488912315, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 375, 942, 1480488912336, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -1.5, 0.1, 
m, 374, 949, 1480488912366, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 371, 955, 1480488912396, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 370, 958, 1480488912414, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 366, 964, 1480488912440, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 362, 968, 1480488912460, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 357, 973, 1480488912486, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 353, 976, 1480488912505, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 345, 981, 1480488912523, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 338, 984, 1480488912547, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 332, 986, 1480488912566, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 327, 988, 1480488912585, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 319, 990, 1480488912608, 0.0, 0.0, 0.4, 1.2, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 311, 991, 1480488912631, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 305, 991, 1480488912651, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 303, 991, 1480488912668, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 300, 991, 1480488912707, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 299, 991, 1480488912749, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 299, 989, 1480488912781, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 299, 985, 1480488912798, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 299, 980, 1480488912815, 0.0, 0.0, 0.4, 0.5, 0.0, 0.0, 0.2, -0.8, 0.1, 
m, 299, 973, 1480488912832, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 299, 966, 1480488912849, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 301, 955, 1480488912868, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 305, 945, 1480488912891, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 312, 934, 1480488912919, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 318, 925, 1480488912939, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 322, 920, 1480488912956, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 329, 915, 1480488912981, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 332, 912, 1480488913007, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 339, 909, 1480488913028, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 344, 907, 1480488913046, 0.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.2, -0.5, 0.1, 
m, 351, 906, 1480488913070, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 355, 906, 1480488913091, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 361, 906, 1480488913113, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 367, 906, 1480488913135, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -0.7, 0.1, 
m, 373, 907, 1480488913156, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2, -0.7, 0.1, 
